trip_seconds,trip_miles,cellId,label-gC,label-GT
0.017544,0,4,-1,-1
0.152882,0.007,149,-1,-1
0.022556,0,3,-1,-1
0.032581,0,3,-1,-1
0.052632,0.002,1,-1,-1
0.072682,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.132832,0.008,138,-1,-1
0.012531,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.107769,0.004,52,-1,-1
0.007519,0,4,-1,-1
0.067669,0.001,0,-1,-1
0.037594,0.001,3,-1,-1
0.057644,0.002,1,-1,-1
0.022556,0,3,-1,-1
0.062657,0.003,0,-1,-1
0.017544,0,4,-1,-1
0.012531,0,4,-1,-1
0.117794,0.001,52,-1,-1
0.12782,0.004,138,-1,-1
0.032581,0,3,-1,-1
0.032581,0,3,-1,-1
0.012531,0,4,-1,-1
0.047619,0,1,-1,-1
0.022556,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.062657,0.001,0,-1,-1
0.052632,0,1,-1,-1
0.027569,0,3,-1,-1
0.012531,0,4,-1,-1
0.052632,0.001,1,-1,-1
0.102757,0.004,52,-1,-1
0.032581,0.001,3,-1,-1
0.042607,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.027569,0.001,3,-1,-1
0.052632,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.067669,0.001,0,-1,-1
0.057644,0,1,-1,-1
0.16792,0.009,193,-1,-1
0.047619,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.062657,0.002,0,-1,-1
0.087719,0.005,9,-1,-1
0.057644,0.002,1,-1,-1
0.067669,0.002,0,-1,-1
0.052632,0,1,-1,-1
0.017544,0,4,-1,-1
0.037594,0,3,-1,-1
0.052632,0.002,1,-1,-1
0.012531,0,4,-1,-1
0.092732,0.002,9,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.303258,0.011,214,-1,-1
0.017544,0,4,-1,-1
0.077694,0.001,0,-1,-1
0.12782,0.008,138,-1,-1
0.037594,0,3,-1,-1
0.032581,0,3,-1,-1
0.037594,0,3,-1,-1
0.077694,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.012531,0,4,-1,-1
0.052632,0.002,1,-1,-1
0.032581,0.105,218,-1,-1
0.067669,0.003,0,-1,-1
0.027569,0,3,-1,-1
0.022556,0,3,-1,-1
0.042607,0,1,-1,-1
0.047619,0,1,-1,-1
0.032581,0,3,-1,-1
0.067669,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.087719,0.002,9,-1,-1
0.097744,0.003,9,-1,-1
0.052632,0,1,-1,-1
0.192982,0.009,183,-1,-1
0.057644,0.001,1,-1,-1
0.057644,0.002,1,-1,-1
0.012531,0,4,-1,-1
0.037594,0,3,-1,-1
0.117794,0.002,52,-1,-1
0.042607,0.002,1,-1,-1
0.022556,0,3,-1,-1
0.017544,0,4,-1,-1
0.067669,0,0,-1,-1
0.032581,0,3,-1,-1
0.082707,0.003,9,-1,-1
0.047619,0,1,-1,-1
0.032581,0,3,-1,-1
0.097744,0.002,9,-1,-1
0.072682,0.001,0,-1,-1
0.027569,0,3,-1,-1
0.022556,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.077694,0.003,0,-1,-1
0.042607,0,1,-1,-1
0.017544,0,4,-1,-1
0.007519,0,4,-1,-1
0.022556,0,3,-1,-1
0.032581,0,3,-1,-1
0.027569,0,3,-1,-1
0.012531,0,4,-1,-1
0.062657,0.001,0,-1,-1
0.097744,0.001,9,-1,-1
0.062657,0.002,0,-1,-1
0.042607,0.236,199,-1,-1
0.027569,0.001,3,-1,-1
0.057644,0.002,1,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.042607,0,1,-1,-1
0.082707,0.003,9,-1,-1
0.037594,0,3,-1,-1
0.278195,0.011,192,-1,-1
0.097744,0.002,9,-1,-1
0.20802,0.005,189,-1,-1
0.042607,0,1,-1,-1
0.062657,0,0,-1,-1
0.162907,0.011,193,-1,-1
0.072682,0.003,0,-1,-1
0.052632,0.001,1,-1,-1
0.072682,0.001,0,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.022556,0,3,-1,-1
0.032581,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.092732,0.003,9,-1,-1
0.032581,0,3,-1,-1
0.313283,0.012,214,-1,-1
0.027569,0,3,-1,-1
0.012531,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.042607,0,1,-1,-1
0.14787,0.005,149,-1,-1
0.102757,0.004,52,-1,-1
0.162907,0.011,193,-1,-1
0.017544,0,4,-1,-1
0.032581,0.001,3,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.152882,0.006,149,-1,-1
0.052632,0.001,1,-1,-1
0.097744,0.007,9,-1,-1
0.042607,0.002,1,-1,-1
0.047619,0,1,-1,-1
0.032581,0,3,-1,-1
0.012531,0,4,-1,-1
0.067669,0.002,0,-1,-1
0.027569,0,3,-1,-1
0.097744,0.004,9,-1,-1
0.162907,0.004,193,-1,-1
0.047619,0.002,1,-1,-1
0.137845,0.01,138,-1,-1
0.037594,0,3,-1,-1
0.067669,0.001,0,-1,-1
0.082707,0.002,9,-1,-1
0.032581,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.002506,0,4,-1,-1
0.047619,0.001,1,-1,-1
0.177945,0.01,193,-1,-1
0.22807,0.01,195,-1,-1
0.062657,0.001,0,-1,-1
0.243108,0.012,188,-1,-1
0.137845,0.01,138,-1,-1
0.057644,0.001,1,-1,-1
0.062657,0.001,0,-1,-1
0.017544,0,4,-1,-1
0.16792,0.009,193,-1,-1
0.027569,0,3,-1,-1
0.047619,0.002,1,-1,-1
0.032581,0.001,3,-1,-1
0.042607,0.001,1,-1,-1
0.052632,0,1,-1,-1
0.017544,0,4,-1,-1
0.258145,0.017,188,-1,-1
0.072682,0.001,0,-1,-1
0.022556,0,3,-1,-1
0.027569,0,3,-1,-1
0.022556,0,3,-1,-1
0.032581,0,3,-1,-1
0.037594,0,3,-1,-1
0.052632,0.003,1,-1,-1
0.067669,0.001,0,-1,-1
0.052632,0.002,1,-1,-1
0.057644,0.003,1,-1,-1
0.067669,0.004,0,-1,-1
0.027569,0.001,3,-1,-1
0.047619,0.001,1,-1,-1
0.087719,0.003,9,-1,-1
0.037594,0.001,3,-1,-1
0.072682,0.004,0,-1,-1
0.067669,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.067669,0.003,0,-1,-1
0.007519,0,4,-1,-1
0.062657,0.001,0,-1,-1
0.097744,0.003,9,-1,-1
0.087719,0.003,9,-1,-1
0.032581,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.052632,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.172932,0.011,193,-1,-1
0.002506,0,4,-1,-1
0.062657,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.087719,0.004,9,-1,-1
0.017544,0,4,-1,-1
0.042607,0,1,-1,-1
0.047619,0,1,-1,-1
0.087719,0.007,9,-1,-1
0.042607,0.001,1,-1,-1
0.052632,0.002,1,-1,-1
0.107769,0.005,52,-1,-1
0.122807,0.838,219,-1,-1
0.057644,0.001,1,-1,-1
0.082707,0.003,9,-1,-1
0.027569,0,3,-1,-1
0.052632,0.001,1,-1,-1
0.072682,0.001,0,-1,-1
0.037594,0.002,3,-1,-1
0.017544,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.087719,0,9,-1,-1
0.032581,0.001,3,-1,-1
0.012531,0,4,-1,-1
0.102757,0.003,52,-1,-1
0.037594,0.001,3,-1,-1
0.102757,0.009,52,-1,-1
0.057644,0.002,1,-1,-1
0.077694,0.004,0,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.012531,0,4,-1,-1
0.037594,0.001,3,-1,-1
0.097744,0.001,9,-1,-1
0.097744,0.003,9,-1,-1
0.22807,0.006,195,-1,-1
0.137845,0.009,138,-1,-1
0.112782,0.006,52,-1,-1
0.022556,0,3,-1,-1
0.072682,0.001,0,-1,-1
0.022556,0,3,-1,-1
0.037594,0,3,-1,-1
0.017544,0,4,-1,-1
0.037594,0,3,-1,-1
0.022556,0,3,-1,-1
0.082707,0.001,9,-1,-1
0.20802,0.008,189,-1,-1
0.017544,0,4,-1,-1
0.057644,0.002,1,-1,-1
0.057644,0.002,1,-1,-1
0.022556,0,3,-1,-1
0.142857,0.006,149,-1,-1
0.027569,0,3,-1,-1
0.172932,0.005,193,-1,-1
0.067669,0.001,0,-1,-1
0.052632,0.001,1,-1,-1
0.072682,0.003,0,-1,-1
0.022556,0,3,-1,-1
0.107769,0.004,52,-1,-1
0.042607,0,1,-1,-1
0.092732,0.002,9,-1,-1
0.037594,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.057644,0.001,1,-1,-1
0.062657,0.001,0,-1,-1
0.067669,0.001,0,-1,-1
0.022556,0,3,-1,-1
0.032581,0,3,-1,-1
0.062657,0.003,0,-1,-1
0.022556,0,3,-1,-1
0.042607,0.001,1,-1,-1
0.047619,0.001,1,-1,-1
0.007519,0,4,-1,-1
0.032581,0,3,-1,-1
0.18797,0.011,183,-1,-1
0.032581,0.001,3,-1,-1
0.082707,0.003,9,-1,-1
0.022556,0,3,-1,-1
0.012531,0,4,-1,-1
0.278195,0.01,192,-1,-1
0.022556,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.197995,0.009,183,-1,-1
0.017544,0,4,-1,-1
0.072682,0,0,-1,-1
0.047619,0.002,1,-1,-1
0.253133,0.011,188,-1,-1
0.107769,0.003,52,-1,-1
0.072682,0.003,0,-1,-1
0.027569,0,3,-1,-1
0.122807,0.009,138,-1,-1
0.072682,0.003,0,-1,-1
0.052632,0,1,-1,-1
0.067669,0.003,0,-1,-1
0.117794,0.003,52,-1,-1
0.042607,0.002,1,-1,-1
0.037594,0,3,-1,-1
0.042607,0,1,-1,-1
0.012531,0,4,-1,-1
0.012531,0,4,-1,-1
0.077694,0.003,0,-1,-1
0.022556,0,3,-1,-1
0.027569,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.057644,0.002,1,-1,-1
0.007519,0,4,-1,-1
0.012531,0,4,-1,-1
0.027569,0,3,-1,-1
0.263158,0.01,192,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.107769,0.01,52,-1,-1
0.037594,0.001,3,-1,-1
0.047619,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.037594,0.001,3,-1,-1
0.057644,0,1,-1,-1
0.007519,0,4,-1,-1
0.062657,0.001,0,-1,-1
0.032581,0,3,-1,-1
0.057644,0,1,-1,-1
0.047619,0,1,-1,-1
0.032581,0.001,3,-1,-1
0.16792,0.009,193,-1,-1
0.042607,0.002,1,-1,-1
0.027569,0,3,-1,-1
0.087719,0.002,9,-1,-1
0.022556,0,3,-1,-1
0.182957,0.019,183,-1,-1
0.032581,0,3,-1,-1
0.057644,0.004,1,-1,-1
0.057644,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.072682,0.002,0,-1,-1
0.042607,0,1,-1,-1
0.087719,0.003,9,-1,-1
0.012531,0,4,-1,-1
0.032581,0.001,3,-1,-1
0.047619,0.002,1,-1,-1
0.177945,0.007,193,-1,-1
0.057644,0,1,-1,-1
0.022556,0,3,-1,-1
0.062657,0.001,0,-1,-1
0.062657,0.001,0,-1,-1
0.072682,0.004,0,-1,-1
0.012531,0,4,-1,-1
0.047619,0.001,1,-1,-1
0.067669,0.004,0,-1,-1
0.012531,0,4,-1,-1
0.082707,0.003,9,-1,-1
0.017544,0,4,-1,-1
0.097744,0.003,9,-1,-1
0.007519,0,4,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.052632,0.003,1,-1,-1
0.057644,0.003,1,-1,-1
0.052632,0.003,1,-1,-1
0.172932,0.005,193,-1,-1
0.087719,0.005,9,-1,-1
0.192982,0,183,-1,-1
0.017544,0,4,-1,-1
0.057644,0.002,1,-1,-1
0.017544,0,4,-1,-1
0.032581,0.001,3,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.062657,0.001,0,-1,-1
0.062657,0.002,0,-1,-1
0.097744,0.007,9,-1,-1
0.032581,0,3,-1,-1
0.012531,0,4,-1,-1
0.182957,0.006,183,-1,-1
0.182957,0.007,183,-1,-1
0.067669,0.003,0,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.062657,0.003,0,-1,-1
0.037594,0,3,-1,-1
0.037594,0.001,3,-1,-1
0.027569,0,3,-1,-1
0.022556,0.001,3,-1,-1
0.092732,0.003,9,-1,-1
0.022556,0.001,3,-1,-1
0.057644,0,1,-1,-1
0.007519,0,4,-1,-1
0.027569,0.001,3,-1,-1
0.012531,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.092732,0.002,9,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.057644,0.366,220,-1,-1
0.162907,0.01,193,-1,-1
0.047619,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.012531,0,4,-1,-1
0.082707,0.002,9,-1,-1
0.017544,0,4,-1,-1
0.072682,0.003,0,-1,-1
0.137845,0.004,138,-1,-1
0.087719,0.006,9,-1,-1
0.027569,0,3,-1,-1
0.057644,0.003,1,-1,-1
0.027569,0,3,-1,-1
0.062657,0.003,0,-1,-1
0.037594,0.002,3,-1,-1
0.007519,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.072682,0,0,-1,-1
0.037594,0.001,3,-1,-1
0.027569,0,3,-1,-1
0.077694,0.001,0,-1,-1
0.017544,0,4,-1,-1
0.052632,0.003,1,-1,-1
0.047619,0,1,-1,-1
0.057644,0.002,1,-1,-1
0.117794,0.01,52,-1,-1
0.012531,0,4,-1,-1
0.052632,0.001,1,-1,-1
0.102757,0.003,52,-1,-1
0.042607,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.032581,0,3,-1,-1
0.037594,0.002,3,-1,-1
0.253133,0.011,188,-1,-1
0.052632,0.003,1,-1,-1
0.042607,0,1,-1,-1
0.067669,0,0,-1,-1
0.102757,0.001,52,-1,-1
0.062657,0.003,0,-1,-1
0.092732,0.001,9,-1,-1
0.092732,0.004,9,-1,-1
0.042607,0,1,-1,-1
0.017544,0,4,-1,-1
0.077694,0,0,-1,-1
0.002506,0,4,-1,-1
0.082707,0.003,9,-1,-1
0.112782,0.006,52,-1,-1
0.157895,0.009,149,-1,-1
0.022556,0,3,-1,-1
0.112782,0.01,52,-1,-1
0.037594,0,3,-1,-1
0.002506,0,4,-1,-1
0.067669,0.003,0,-1,-1
0.037594,0,3,-1,-1
0.017544,0,4,-1,-1
0.022556,0.001,3,-1,-1
0.092732,0.006,9,-1,-1
0.022556,0,3,-1,-1
0.067669,0.003,0,-1,-1
0.037594,0,3,-1,-1
0.122807,0.01,138,-1,-1
0.067669,0.001,0,-1,-1
0.047619,0.002,1,-1,-1
0.017544,0,4,-1,-1
0.007519,0,4,-1,-1
0.067669,0,0,-1,-1
0.052632,0.002,1,-1,-1
0.027569,0,3,-1,-1
0.032581,0,3,-1,-1
0.037594,0,3,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.032581,0,3,-1,-1
0.077694,0.002,0,-1,-1
0.077694,0.002,0,-1,-1
0.067669,0.003,0,-1,-1
0.027569,0,3,-1,-1
0.042607,0,1,-1,-1
0.002506,0,4,-1,-1
0.117794,0.008,52,-1,-1
0.057644,0.002,1,-1,-1
0.007519,0,4,-1,-1
0.022556,0,3,-1,-1
0.057644,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.052632,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.017544,0,4,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.117794,0.004,52,-1,-1
0.077694,0.003,0,-1,-1
0.057644,0.002,1,-1,-1
0.012531,0,4,-1,-1
0.137845,0.009,138,-1,-1
0.022556,0,3,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.042607,0,1,-1,-1
0.042607,0,1,-1,-1
0.037594,0.001,3,-1,-1
0.067669,0.002,0,-1,-1
0.072682,0.005,0,-1,-1
0.017544,0.001,4,-1,-1
0.002506,0,4,-1,-1
0.027569,0,3,-1,-1
0.007519,0,4,-1,-1
0.037594,0,3,-1,-1
0.037594,0,3,-1,-1
0.052632,0.001,1,-1,-1
0.097744,0.003,9,-1,-1
0.037594,0.001,3,-1,-1
0.067669,0.002,0,-1,-1
0.067669,0.002,0,-1,-1
0.358396,0.012,221,-1,-1
0.027569,0.043,72,-1,-1
0.032581,0.001,3,-1,-1
0.152882,0.005,149,-1,-1
0.047619,0.001,1,-1,-1
0.032581,0.001,3,-1,-1
0.017544,0,4,-1,-1
0.052632,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.027569,0,3,-1,-1
0.012531,0,4,-1,-1
0.017544,0,4,-1,-1
0.077694,0.002,0,-1,-1
0.032581,0,3,-1,-1
0.142857,0.008,149,-1,-1
0.087719,0.004,9,-1,-1
0.027569,0,3,-1,-1
0.037594,0,3,-1,-1
0.042607,0,1,-1,-1
0.077694,0.111,113,-1,-1
0.042607,0,1,-1,-1
0.062657,0.003,0,-1,-1
0.017544,0,4,-1,-1
0.067669,0.002,0,-1,-1
0.032581,0,3,-1,-1
0.037594,0,3,-1,-1
0.027569,0,3,-1,-1
0.052632,0,1,-1,-1
0.152882,0.017,149,-1,-1
0.017544,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.082707,0.002,9,-1,-1
0.022556,0,3,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.042607,0,1,-1,-1
0.047619,0.001,1,-1,-1
0.072682,0.001,0,-1,-1
0.027569,0,3,-1,-1
0.072682,0.002,0,-1,-1
0.253133,0.011,188,-1,-1
0.042607,0.001,1,-1,-1
0.042607,0.001,1,-1,-1
0.152882,0.001,149,-1,-1
0.037594,0,3,-1,-1
0.16792,0.009,193,-1,-1
0.037594,0.001,3,-1,-1
0.037594,0.001,3,-1,-1
0.052632,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.027569,0,3,-1,-1
0.017544,0,4,-1,-1
0.263158,0.011,192,-1,-1
0.017544,0,4,-1,-1
0.047619,0.001,1,-1,-1
0.077694,0.004,0,-1,-1
0.243108,0.026,201,-1,-1
0.14787,0.009,149,-1,-1
0.027569,0,3,-1,-1
0.037594,0,3,-1,-1
0.032581,0,3,-1,-1
0.012531,0,4,-1,-1
0.027569,0,3,-1,-1
0.032581,0.001,3,-1,-1
0.067669,0.001,0,-1,-1
0.132832,0.005,138,-1,-1
0.067669,0.001,0,-1,-1
0.027569,0,3,-1,-1
0.032581,0.003,3,-1,-1
0.052632,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.037594,0.001,3,-1,-1
0.037594,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.107769,0.006,52,-1,-1
0.092732,0.002,9,-1,-1
0.052632,0.001,1,-1,-1
0.057644,0.001,1,-1,-1
0.092732,0.005,9,-1,-1
0.022556,0,3,-1,-1
0.037594,0.062,164,-1,-1
0.062657,0.004,0,-1,-1
0.192982,0.013,183,-1,-1
0.022556,0,3,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.18797,0.01,183,-1,-1
0.037594,0,3,-1,-1
0.017544,0,4,-1,-1
0.012531,0,4,-1,-1
0.258145,0.007,188,-1,-1
0.102757,0.007,52,-1,-1
0.007519,0,4,-1,-1
0.027569,0,3,-1,-1
0.042607,0.002,1,-1,-1
0.042607,0.001,1,-1,-1
0.16792,0.003,193,-1,-1
0.027569,0,3,-1,-1
0.012531,0,4,-1,-1
0.027569,0,3,-1,-1
0.067669,0.002,0,-1,-1
0.007519,0,4,-1,-1
0.092732,0.006,9,-1,-1
0.117794,0.002,52,-1,-1
0.022556,0,3,-1,-1
0.012531,0,4,-1,-1
0.052632,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.152882,0.011,149,-1,-1
0.037594,0,3,-1,-1
0.112782,0.006,52,-1,-1
0.062657,0,0,-1,-1
0.032581,0.002,3,-1,-1
0.22807,0.005,195,-1,-1
0.112782,0.008,52,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.027569,0,3,-1,-1
0.032581,0.001,3,-1,-1
0.037594,0,3,-1,-1
0.072682,0.003,0,-1,-1
0.012531,0,4,-1,-1
0.017544,0,4,-1,-1
0.102757,0.005,52,-1,-1
0.20802,0.011,189,-1,-1
0.042607,0.001,1,-1,-1
0.012531,0,4,-1,-1
0.007519,0,4,-1,-1
0.027569,0,3,-1,-1
0.338346,0.01,196,-1,-1
0.057644,0.001,1,-1,-1
0.057644,0.001,1,-1,-1
0.077694,0.003,0,-1,-1
0.007519,0,4,-1,-1
0.027569,0,3,-1,-1
0.022556,0,3,-1,-1
0.122807,0.003,138,-1,-1
0.032581,0,3,-1,-1
0.107769,0.005,52,-1,-1
0.002506,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.087719,0.004,9,-1,-1
0.052632,0.001,1,-1,-1
0.037594,0,3,-1,-1
0.017544,0,4,-1,-1
0.027569,0,3,-1,-1
0.017544,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.218045,0.003,189,-1,-1
0.032581,0.001,3,-1,-1
0.027569,0,3,-1,-1
0.203008,0.01,189,-1,-1
0.313283,0.007,214,-1,-1
0.14787,0.01,149,-1,-1
0.062657,0.001,0,-1,-1
0.022556,0,3,-1,-1
0.022556,0,3,-1,-1
0.057644,0,1,-1,-1
0.012531,0,4,-1,-1
0.017544,0,4,-1,-1
0.047619,0,1,-1,-1
0.052632,0.002,1,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.082707,0.001,9,-1,-1
0.052632,0.003,1,-1,-1
0.027569,0.001,3,-1,-1
0.027569,0,3,-1,-1
0.077694,0.005,0,-1,-1
0.022556,0,3,-1,-1
0.117794,0.005,52,-1,-1
0.052632,0.002,1,-1,-1
0.022556,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.102757,0.003,52,-1,-1
0.027569,0,3,-1,-1
0.002506,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.112782,0.003,52,-1,-1
0.057644,0.001,1,-1,-1
0.027569,0,3,-1,-1
0.082707,0.002,9,-1,-1
0.012531,0,4,-1,-1
0.047619,0.003,1,-1,-1
0.042607,0,1,-1,-1
0.037594,0,3,-1,-1
0.037594,0,3,-1,-1
0.172932,0.008,193,-1,-1
0.002506,0,4,-1,-1
0.172932,0.008,193,-1,-1
0.102757,0.006,52,-1,-1
0.022556,0,3,-1,-1
0.107769,0.003,52,-1,-1
0.037594,0.001,3,-1,-1
0.067669,0.003,0,-1,-1
0.032581,0.001,3,-1,-1
0.047619,0,1,-1,-1
0.057644,0.002,1,-1,-1
0.052632,0,1,-1,-1
0.067669,0.003,0,-1,-1
0.037594,0,3,-1,-1
0.017544,0,4,-1,-1
0.027569,0,3,-1,-1
0.152882,0.015,149,-1,-1
0.037594,0.001,3,-1,-1
0.042607,0.001,1,-1,-1
0.077694,0.003,0,-1,-1
0.037594,0.001,3,-1,-1
0.022556,0,3,-1,-1
0.042607,0,1,-1,-1
0.037594,0,3,-1,-1
0.032581,0,3,-1,-1
0.132832,0.003,138,-1,-1
0.057644,0.002,1,-1,-1
0.047619,0.002,1,-1,-1
0.027569,0.001,3,-1,-1
0.032581,0,3,-1,-1
0.022556,0,3,-1,-1
0.052632,0.003,1,-1,-1
0.052632,0,1,-1,-1
0.042607,0.002,1,-1,-1
0.042607,0,1,-1,-1
0.067669,0.002,0,-1,-1
0.037594,0.001,3,-1,-1
0.042607,0,1,-1,-1
0.017544,0,4,-1,-1
0.037594,0,3,-1,-1
0.102757,0.007,52,-1,-1
0.12782,0.011,138,-1,-1
0.032581,0,3,-1,-1
0.017544,0,4,-1,-1
0.007519,0,4,-1,-1
0.012531,0,4,-1,-1
0.002506,0,4,-1,-1
0.037594,0.002,3,-1,-1
0.037594,0.002,3,-1,-1
0.042607,0,1,-1,-1
0.012531,0,4,-1,-1
0.593985,0.012,222,-1,-1
0.047619,0,1,-1,-1
0.057644,0.001,1,-1,-1
0.032581,0,3,-1,-1
0.027569,0,3,-1,-1
0.062657,0.001,0,-1,-1
0.107769,0.011,52,-1,-1
0.017544,0,4,-1,-1
0.027569,0.001,3,-1,-1
0.042607,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.032581,0.001,3,-1,-1
0.017544,0,4,-1,-1
0.057644,0.001,1,-1,-1
0.067669,0.002,0,-1,-1
0.042607,0.001,1,-1,-1
0.052632,0.002,1,-1,-1
0.047619,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.052632,0,1,-1,-1
0.157895,0.007,149,-1,-1
0.017544,0,4,-1,-1
0.047619,0,1,-1,-1
0.027569,0.001,3,-1,-1
0.082707,0.006,9,-1,-1
0.052632,0,1,-1,-1
0.007519,0,4,-1,-1
0.047619,0.002,1,-1,-1
0.002506,0,4,-1,-1
0.107769,0.005,52,-1,-1
0.017544,0,4,-1,-1
0.032581,0,3,-1,-1
0.16792,0.004,193,-1,-1
0.017544,0,4,-1,-1
0.042607,0,1,-1,-1
0.022556,0,3,-1,-1
0.022556,0,3,-1,-1
0.022556,0,3,-1,-1
0.112782,0.003,52,-1,-1
0.137845,0.011,138,-1,-1
0.112782,0.002,52,-1,-1
0.032581,0,3,-1,-1
0.042607,0,1,-1,-1
0.012531,0,4,-1,-1
0.027569,0,3,-1,-1
0.027569,0,3,-1,-1
0.062657,0.001,0,-1,-1
0.057644,0.001,1,-1,-1
0.022556,0,3,-1,-1
0.107769,0.011,52,-1,-1
0.037594,0.001,3,-1,-1
0.037594,0,3,-1,-1
0.177945,0.011,193,-1,-1
0.047619,0.001,1,-1,-1
0.042607,0.002,1,-1,-1
0.007519,0,4,-1,-1
0.152882,0.009,149,-1,-1
0.022556,0,3,-1,-1
0.067669,0.002,0,-1,-1
0.037594,0,3,-1,-1
0.032581,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.077694,0.003,0,-1,-1
0.007519,0,4,-1,-1
0.042607,0.001,1,-1,-1
0.042607,0.003,1,-1,-1
0.017544,0,4,-1,-1
0.042607,0,1,-1,-1
0.092732,0.003,9,-1,-1
0.348371,0.011,221,-1,-1
0.057644,0.001,1,-1,-1
0.042607,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.022556,0,3,-1,-1
0.037594,0,3,-1,-1
0.162907,0.003,193,-1,-1
0.112782,0.002,52,-1,-1
0.022556,0,3,-1,-1
0.047619,0.001,1,-1,-1
0.067669,0.002,0,-1,-1
0.022556,0,3,-1,-1
0.017544,0,4,-1,-1
0.017544,0,4,-1,-1
0.007519,0,4,-1,-1
0.027569,0,3,-1,-1
0.338346,0.009,196,-1,-1
0.052632,0.001,1,-1,-1
0.017544,0,4,-1,-1
0.197995,0.01,183,-1,-1
0.032581,0,3,-1,-1
0.047619,0,1,-1,-1
0.057644,0.002,1,-1,-1
0.253133,0.008,188,-1,-1
0.077694,0.001,0,-1,-1
0.037594,0.001,3,-1,-1
0.032581,0,3,-1,-1
0.032581,0,3,-1,-1
0.097744,0.002,9,-1,-1
0.062657,0.002,0,-1,-1
0.067669,0.003,0,-1,-1
