CM-0,CM-1,cell-id,label-gC,label-GT
0.129776,0.148748,83,-1,-1,7,25,29,31,41,69,74,111
0.229646,0.1866,84,-1,-1,16,51,54,56,60,78,101,105
0.264411,0.094,85,-1,-1,59,95,108,121,167,243,298,299
0.308271,0.1488,86,-1,-1,40,65,68,79,125,129,165,187
0.189474,0.27,87,-1,-1,45,71,146,185,236,246,290
0.0929366,0.127816,88,-1,-1,19,41,80,100,111,113,197,255
0.428571,0.308,89,-1,-1,316,329
0.247703,0.131,90,-1,-1,91,95,97,103,108,118,120,144
0.250746,0.148619,91,-1,-1,16,43,54,90,97,103,118,144
0.112203,0.185,92,-1,-1,7,29,94,136,168,364
0.190765,0.149385,93,-1,-1,22,24,34,39,55,56,66,107
0.129526,0.18617,94,-1,-1,7,29,74,77,92,131,136,364
0.270363,0.109437,95,-1,-1,85,90,108,121,125,144,167,299
0.189044,0.208214,96,-1,-1,26,51,63,101,124,137,242,277
0.230648,0.148257,97,-1,-1,16,22,24,54,56,90,91,118
0.367795,0.172375,98,-1,-1,14,48,109,117,161,237,341,358
0.209691,0.0900554,99,-1,-1,21,61,70,81,115,120,143,300
0.0937764,0.149,100,-1,-1,29,41,88,111,168,197,200,255
0.209177,0.186884,101,-1,-1,26,39,51,54,56,78,84,96
0.16874,0.109418,102,-1,-1,21,30,31,34,42,50,61,107
0.27136,0.149363,103,-1,-1,16,43,65,90,91,125,129,144
0.428571,0.181,104,-1,-1,17,127,145,176
0.24812,0.206571,105,-1,-1,11,60,78,84,114,135,151
0.186776,0.0500952,106,-1,-1,53,70,112,126,141,143,172,288
0.189954,0.131063,107,-1,-1,22,24,34,61,66,93,102,115
0.253133,0.112583,108,-1,-1,81,85,90,95,118,120,144,167
0.388471,0.174636,109,-1,-1,17,98,117,237,267,341,358
0.331663,0.210333,110,-1,-1,14,73,140,142,150,262,359
0.111235,0.148947,111,-1,-1,7,29,41,69,83,88,100,168
0.18797,0.03225,112,-1,-1,106,126,141,172,183,189,193,288
0.0734244,0.108926,113,-1,-1,12,35,80,88,119,158,177,255
0.270677,0.18545,114,-1,-1,11,16,43,60,65,105,134,275
0.210394,0.110474,115,-1,-1,21,24,61,81,99,107,118,120
1.07519,0,116,-1,-1
0.367168,0.153,117,-1,-1,48,98,109,161,259,296,358
0.229626,0.130827,118,-1,-1,22,24,90,91,97,108,115,120
0.0551378,0.0855833,119,-1,-1,18,27,35,113,158,164,202,218
0.231078,0.109467,120,-1,-1,24,81,90,99,108,115,118,167
0.289132,0.110636,121,-1,-1,79,82,85,95,125,144,287,299
0.148872,0.2516,122,-1,-1,37,45,57,236,242,343
0.253132,0.2955,123,-1,-1,152,163,175,241,253,268,310,323
0.168215,0.206118,124,-1,-1,26,37,63,77,96,131,137,242
0.289891,0.129583,125,-1,-1,79,82,86,95,103,121,129,144
0.170685,0.0527931,126,-1,-1,36,46,47,53,70,106,112,141
0.408521,0.209667,127,-1,-1,104,237,245
0.157895,0.315,128,-1,-1,171,352,373
0.289223,0.1476,129,-1,-1,40,43,65,79,86,103,125,144
0.231412,0.0507778,130,-1,-1,59,143,172,201,232,284,288,300
0.152047,0.208333,131,-1,-1,37,57,63,77,94,124,136,242
0.288221,0.235,132,-1,-1,11,73,150,275,308,336
0.325815,0.29,133,-1,-1,76,238,250,276,318,332
0.28881,0.185882,134,-1,-1,11,40,43,65,114,140,150,275
0.24812,0.226,135,-1,-1,11,78,105,148,151,170
0.132376,0.210545,136,-1,-1,37,57,77,92,94,131,364
0.18797,0.22775,137,-1,-1,51,96,124,146,185,236,242,277
0.129665,0.006655,138,-1,-1,10,46,52,75,149
0.486216,0.172,139,-1,-1,182,274,292,357
0.312281,0.1858,140,-1,-1,40,65,68,110,134,142,150,275
0.169503,0.0305789,141,-1,-1,36,46,106,112,126,149,183,193
0.333333,0.190273,142,-1,-1,14,40,48,68,110,140,150,359
0.211466,0.0701876,143,-1,-1,21,70,81,99,106,130,172,300
0.270955,0.129111,144,-1,-1,90,91,95,103,108,121,125,129
0.435255,0.173667,145,-1,-1,17,104,267,303
0.194236,0.2495,146,-1,-1,45,71,87,137,185,236,242,277
2.09273,0.023,147,-1,-1
0.249791,0.250667,148,-1,-1,135,151,152,170,241,268
0.149786,0.00737688,149,-1,-1,46,75,138,141,193
0.310276,0.2098,150,-1,-1,73,110,132,134,140,142,275
0.234336,0.2385,151,-1,-1,51,78,105,135,148,170,185,277
0.229741,0.271,152,-1,-1,71,123,148,170,185,253,268,290
0.393484,0.289,153,-1,-1,162,316,330,351
0.393483,0.3275,154,-1,-1,173,330,340,344,351
2.41353,0,155,-1,-1
3.87469,0.005,156,-1,-1
0.283208,0.452,157,-1,-1,264,293,384
0.049624,0.1076,158,-1,-1,35,113,119,177,202,208,218,255
1.37093,0.053,159,-1,-1
1.63158,0.011,160,-1,-1,370
0.352667,0.152429,161,-1,-1,48,68,98,117,165,187,259
0.403509,0.266,162,-1,-1,153,180,258,316,325
0.278195,0.287,163,-1,-1,123,175,241,268,280,307,310
