Taxi_id,time_stamp,hour,day,month,trip_seconds,trip_miles,trip_total
b50eb9,2016-06-02 12:30:00.000000 UTC,12.5,2,6,960,2.0,10.0
b50eb9,2016-07-05 17:00:00.000000 UTC,17.0,5,7,360,0.8,7.5
b50eb9,2016-07-25 19:00:00.000000 UTC,19.0,25,7,180,0.4,7.5
b50eb9,2016-04-19 18:00:00.000000 UTC,18.0,19,4,540,2.2,12.0
b50eb9,2016-10-22 22:00:00.000000 UTC,22.0,22,10,1140,4.0,16.5
b50eb9,2016-09-28 13:00:00.000000 UTC,13.0,28,9,960,1.7,12.3
b50eb9,2016-12-13 18:45:00.000000 UTC,18.75,13,12,720,3.9,15.9
b50eb9,2016-09-14 09:45:00.000000 UTC,9.75,14,9,540,1.4,8.5
b50eb9,2016-12-30 16:45:00.000000 UTC,16.75,30,12,540,1.3,7.25
b50eb9,2016-08-02 12:45:00.000000 UTC,12.75,2,8,660,1.4,8.0
b50eb9,2016-12-15 08:45:00.000000 UTC,8.75,15,12,1020,9.4,30.0
b50eb9,2016-01-19 10:45:00.000000 UTC,10.75,19,1,1020,3.4,13.25
b50eb9,2016-06-13 19:00:00.000000 UTC,19.0,13,6,540,1.7,9.25
b50eb9,2016-03-28 14:30:00.000000 UTC,14.5,28,3,300,0.8,8.0
b50eb9,2016-08-19 13:00:00.000000 UTC,13.0,19,8,300,0.7,6.5
b50eb9,2016-12-16 18:00:00.000000 UTC,18.0,16,12,780,1.9,9.0
b50eb9,2016-05-07 22:00:00.000000 UTC,22.0,7,5,420,1.6,9.25
b50eb9,2016-04-16 14:30:00.000000 UTC,14.5,16,4,1680,2.2,15.75
b50eb9,2016-09-10 12:15:00.000000 UTC,12.25,10,9,720,2.4,9.75
b50eb9,2016-07-20 20:15:00.000000 UTC,20.25,20,7,360,1.1,7.25
b50eb9,2016-08-13 21:45:00.000000 UTC,21.75,13,8,900,7.5,24.75
b50eb9,2016-05-22 16:45:00.000000 UTC,16.75,22,5,540,1.6,10.75
b50eb9,2016-12-06 17:15:00.000000 UTC,17.25,6,12,420,1.5,7.0
b50eb9,2016-06-19 17:45:00.000000 UTC,17.75,19,6,540,1.8,9.0
b50eb9,2016-12-12 19:30:00.000000 UTC,19.5,12,12,240,0.6,5.0
b50eb9,2016-09-08 17:30:00.000000 UTC,17.5,8,9,240,0.8,6.5
b50eb9,2016-08-31 17:45:00.000000 UTC,17.75,31,8,1140,4.7,20.4
b50eb9,2016-03-15 13:30:00.000000 UTC,13.5,15,3,1020,1.5,11.75
b50eb9,2016-03-11 12:00:00.000000 UTC,12.0,11,3,300,0.7,5.25
b50eb9,2016-04-12 13:15:00.000000 UTC,13.25,12,4,1440,3.7,16.75
b50eb9,2016-02-27 19:45:00.000000 UTC,19.75,27,2,180,0.3,5.75
b50eb9,2016-07-01 13:00:00.000000 UTC,13.0,1,7,240,0.6,5.0
b50eb9,2016-04-05 17:45:00.000000 UTC,17.75,5,4,600,1.7,10.75
b50eb9,2016-08-20 20:00:00.000000 UTC,20.0,20,8,600,1.7,9.25
b50eb9,2016-10-20 15:30:00.000000 UTC,15.5,20,10,540,1.2,7.25
b50eb9,2016-07-03 12:30:00.000000 UTC,12.5,3,7,840,2.3,10.25
b50eb9,2016-01-22 09:15:00.000000 UTC,9.25,22,1,1320,8.7,32.8
b50eb9,2016-06-03 19:30:00.000000 UTC,19.5,3,6,300,0.9,7.75
b50eb9,2016-12-13 17:15:00.000000 UTC,17.25,13,12,900,6.2,22.5
b50eb9,2016-10-21 14:00:00.000000 UTC,14.0,21,10,840,2.4,11.5
b50eb9,2016-01-08 07:15:00.000000 UTC,7.25,8,1,360,0.7,5.5
b50eb9,2016-05-28 21:30:00.000000 UTC,21.5,28,5,1320,7.6,29.35
b50eb9,2016-01-04 17:30:00.000000 UTC,17.5,4,1,1140,4.3,21.1
b50eb9,2016-05-21 15:45:00.000000 UTC,15.75,21,5,240,0.8,5.5
b50eb9,2016-02-07 13:30:00.000000 UTC,13.5,7,2,780,2.9,11.25
b50eb9,2016-10-16 19:15:00.000000 UTC,19.25,16,10,780,5.0,19.8
b50eb9,2016-02-15 15:15:00.000000 UTC,15.25,15,2,720,2.8,12.9
b50eb9,2016-10-25 15:45:00.000000 UTC,15.75,25,10,420,0.9,8.25
b50eb9,2016-05-06 22:15:00.000000 UTC,22.25,6,5,300,0.6,5.25
b50eb9,2016-09-20 16:00:00.000000 UTC,16.0,20,9,420,1.0,7.5
b50eb9,2016-10-13 17:45:00.000000 UTC,17.75,13,10,120,0.3,4.25
b50eb9,2016-08-12 18:00:00.000000 UTC,18.0,12,8,120,0.3,6.25
b50eb9,2016-03-16 07:45:00.000000 UTC,7.75,16,3,420,0.7,6.0
b50eb9,2016-07-20 14:45:00.000000 UTC,14.75,20,7,540,1.0,8.75
b50eb9,2016-06-03 19:30:00.000000 UTC,19.5,3,6,1200,4.5,19.2
b50eb9,2016-03-24 14:15:00.000000 UTC,14.25,24,3,780,1.1,11.25
b50eb9,2016-06-10 19:00:00.000000 UTC,19.0,10,6,660,2.4,10.0
b50eb9,2016-11-27 16:00:00.000000 UTC,16.0,27,11,540,2.5,10.5
b50eb9,2016-06-21 16:45:00.000000 UTC,16.75,21,6,180,0.7,6.0
b50eb9,2016-05-23 19:30:00.000000 UTC,19.5,23,5,360,1.5,7.0
b50eb9,2016-06-25 23:45:00.000000 UTC,23.75,25,6,780,3.1,13.0
b50eb9,2016-04-29 18:00:00.000000 UTC,18.0,29,4,420,1.4,7.0
b50eb9,2016-09-04 21:45:00.000000 UTC,21.75,4,9,540,2.1,10.5
b50eb9,2016-08-22 17:30:00.000000 UTC,17.5,22,8,720,2.8,11.0
b50eb9,2016-08-20 21:45:00.000000 UTC,21.75,20,8,240,0.8,5.25
b50eb9,2016-11-19 15:30:00.000000 UTC,15.5,19,11,300,1.1,8.75
b50eb9,2016-01-14 07:30:00.000000 UTC,7.5,14,1,420,1.2,6.5
b50eb9,2016-05-14 19:30:00.000000 UTC,19.5,14,5,240,0.9,6.5
b50eb9,2016-02-17 13:45:00.000000 UTC,13.75,17,2,540,1.5,7.75
b50eb9,2016-03-10 20:30:00.000000 UTC,20.5,10,3,780,3.3,11.75
b50eb9,2016-06-28 20:15:00.000000 UTC,20.25,28,6,300,1.3,6.5
b50eb9,2016-07-30 19:30:00.000000 UTC,19.5,30,7,900,6.8,22.75
b50eb9,2016-07-07 19:00:00.000000 UTC,19.0,7,7,300,0.8,6.75
b50eb9,2016-08-21 18:45:00.000000 UTC,18.75,21,8,360,1.2,8.0
b50eb9,2016-06-19 15:45:00.000000 UTC,15.75,19,6,300,0.8,8.0
b50eb9,2016-03-19 16:30:00.000000 UTC,16.5,19,3,780,3.8,13.0
b50eb9,2016-02-29 14:45:00.000000 UTC,14.75,29,2,540,1.3,7.5
b50eb9,2016-07-22 13:45:00.000000 UTC,13.75,22,7,960,3.9,15.0
b50eb9,2016-12-19 16:00:00.000000 UTC,16.0,19,12,540,1.4,7.5
b50eb9,2016-03-03 18:30:00.000000 UTC,18.5,3,3,480,1.5,9.5
b50eb9,2016-05-10 17:00:00.000000 UTC,17.0,10,5,1560,4.5,22.2
b50eb9,2016-01-29 16:30:00.000000 UTC,16.5,29,1,1380,4.5,20.4
b50eb9,2016-03-19 19:00:00.000000 UTC,19.0,19,3,960,3.8,15.0
b50eb9,2016-02-11 17:45:00.000000 UTC,17.75,11,2,780,2.2,13.75
b50eb9,2016-05-12 14:00:00.000000 UTC,14.0,12,5,660,0.9,7.5
b50eb9,2016-01-20 11:00:00.000000 UTC,11.0,20,1,420,1.2,9.0
b50eb9,2016-06-26 17:15:00.000000 UTC,17.25,26,6,420,3.2,13.95
b50eb9,2016-05-13 11:45:00.000000 UTC,11.75,13,5,420,1.0,6.5
b50eb9,2016-06-03 16:45:00.000000 UTC,16.75,3,6,720,1.7,9.75
b50eb9,2016-06-03 21:30:00.000000 UTC,21.5,3,6,600,2.8,10.25
b50eb9,2016-06-15 08:15:00.000000 UTC,8.25,15,6,240,0.4,4.75
b50eb9,2016-10-11 10:30:00.000000 UTC,10.5,11,10,600,2.2,9.75
b50eb9,2016-08-28 12:45:00.000000 UTC,12.75,28,8,420,1.3,8.75
b50eb9,2016-09-14 10:00:00.000000 UTC,10.0,14,9,720,2.2,10.5
b50eb9,2016-03-24 12:45:00.000000 UTC,12.75,24,3,180,0.4,4.25
b50eb9,2016-12-20 19:15:00.000000 UTC,19.25,20,12,540,1.5,7.5
b50eb9,2016-02-17 18:00:00.000000 UTC,18.0,17,2,960,3.2,17.15
b50eb9,2016-04-29 14:30:00.000000 UTC,14.5,29,4,420,1.0,6.75
b50eb9,2016-07-16 18:30:00.000000 UTC,18.5,16,7,240,0.6,6.5
b50eb9,2016-05-11 14:45:00.000000 UTC,14.75,11,5,960,1.4,11.5
b50eb9,2016-05-08 02:15:00.000000 UTC,2.25,8,5,1560,13.8,35.5
b50eb9,2016-01-16 18:00:00.000000 UTC,18.0,16,1,540,2.0,11.5
b50eb9,2016-09-15 09:00:00.000000 UTC,9.0,15,9,660,1.4,8.0
b50eb9,2016-10-18 16:30:00.000000 UTC,16.5,18,10,840,4.3,16.25
b50eb9,2016-10-26 15:30:00.000000 UTC,15.5,26,10,360,0.9,8.0
b50eb9,2016-03-01 18:15:00.000000 UTC,18.25,1,3,540,2.4,11.25
b50eb9,2016-03-02 15:00:00.000000 UTC,15.0,2,3,600,1.5,8.25
b50eb9,2016-10-14 13:30:00.000000 UTC,13.5,14,10,300,0.6,5.25
b50eb9,2016-09-09 14:45:00.000000 UTC,14.75,9,9,420,1.0,6.75
b50eb9,2016-07-01 20:30:00.000000 UTC,20.5,1,7,960,2.7,14.25
b50eb9,2016-08-05 07:30:00.000000 UTC,7.5,5,8,1260,5.2,18.5
b50eb9,2016-03-31 15:15:00.000000 UTC,15.25,31,3,300,1.1,6.5
b50eb9,2016-06-20 18:15:00.000000 UTC,18.25,20,6,240,0.9,7.5
b50eb9,2016-07-06 20:00:00.000000 UTC,20.0,6,7,300,1.0,6.25
b50eb9,2016-05-23 17:30:00.000000 UTC,17.5,23,5,1140,5.4,17.0
b50eb9,2016-01-10 16:15:00.000000 UTC,16.25,10,1,840,2.8,11.25
b50eb9,2016-11-26 16:00:00.000000 UTC,16.0,26,11,240,0.9,5.5
b50eb9,2016-07-23 16:00:00.000000 UTC,16.0,23,7,780,3.3,15.6
b50eb9,2016-03-15 07:15:00.000000 UTC,7.25,15,3,660,4.6,17.4
b50eb9,2016-06-21 14:45:00.000000 UTC,14.75,21,6,720,1.8,12.0
b50eb9,2016-08-01 18:30:00.000000 UTC,18.5,1,8,840,4.9,15.5
b50eb9,2016-07-25 14:45:00.000000 UTC,14.75,25,7,660,2.3,10.25
b50eb9,2016-03-25 19:45:00.000000 UTC,19.75,25,3,840,3.2,12.75
b50eb9,2016-06-15 18:15:00.000000 UTC,18.25,15,6,540,1.8,9.75
b50eb9,2016-01-07 15:45:00.000000 UTC,15.75,7,1,600,1.9,8.75
b50eb9,2016-07-08 14:45:00.000000 UTC,14.75,8,7,480,1.1,10.0
b50eb9,2016-05-04 17:30:00.000000 UTC,17.5,4,5,1140,3.5,16.75
b50eb9,2016-06-07 17:15:00.000000 UTC,17.25,7,6,840,3.2,15.0
b50eb9,2016-07-07 16:30:00.000000 UTC,16.5,7,7,540,1.6,9.75
b50eb9,2016-09-25 13:45:00.000000 UTC,13.75,25,9,720,1.4,9.5
b50eb9,2016-03-12 16:15:00.000000 UTC,16.25,12,3,1080,6.7,21.0
b50eb9,2016-05-20 08:30:00.000000 UTC,8.5,20,5,1080,3.2,15.6
b50eb9,2016-09-03 15:45:00.000000 UTC,15.75,3,9,780,3.8,15.3
b50eb9,2016-02-09 13:30:00.000000 UTC,13.5,9,2,1080,5.4,21.0
