Taxi_id,time_stamp,hour,day,month,trip_seconds,trip_miles,trip_total
455b6b,2016-08-01 14:15:00.000000 UTC,14.25,1,8,2340,18.0,59.0
455b6b,2016-12-01 11:30:00.000000 UTC,11.5,1,12,360,1.0,10.0
455b6b,2016-02-19 21:15:00.000000 UTC,21.25,19,2,660,2.2,9.5
455b6b,2016-12-31 14:00:00.000000 UTC,14.0,31,12,600,1.1,7.25
455b6b,2016-11-15 14:00:00.000000 UTC,14.0,15,11,3360,17.9,60.2
455b6b,2016-07-21 11:15:00.000000 UTC,11.25,21,7,480,0.8,7.0
455b6b,2016-04-21 15:30:00.000000 UTC,15.5,21,4,360,1.2,8.5
455b6b,2016-04-08 10:45:00.000000 UTC,10.75,8,4,540,1.3,7.5
455b6b,2016-11-17 07:30:00.000000 UTC,7.5,17,11,1500,13.4,38.5
455b6b,2016-09-01 09:30:00.000000 UTC,9.5,1,9,480,2.1,9.0
455b6b,2016-12-31 08:30:00.000000 UTC,8.5,31,12,780,2.7,10.75
455b6b,2016-10-18 10:00:00.000000 UTC,10.0,18,10,720,2.8,14.5
455b6b,2016-02-07 13:30:00.000000 UTC,13.5,7,2,1740,1.4,14.25
455b6b,2016-07-20 14:15:00.000000 UTC,14.25,20,7,1500,4.6,20.6
455b6b,2016-02-21 18:30:00.000000 UTC,18.5,21,2,180,0.6,6.0
455b6b,2016-05-18 04:00:00.000000 UTC,4.0,18,5,300,0.7,9.0
455b6b,2016-06-25 17:00:00.000000 UTC,17.0,25,6,600,1.1,7.25
455b6b,2016-01-23 21:15:00.000000 UTC,21.25,23,1,720,2.3,10.5
455b6b,2016-07-29 16:15:00.000000 UTC,16.25,29,7,600,1.2,8.5
455b6b,2016-04-26 08:15:00.000000 UTC,8.25,26,4,300,1.0,8.25
455b6b,2016-02-22 22:45:00.000000 UTC,22.75,22,2,360,0.9,6.25
455b6b,2016-04-03 05:15:00.000000 UTC,5.25,3,4,600,2.9,11.25
455b6b,2016-09-21 02:45:00.000000 UTC,2.75,21,9,420,1.2,7.0
455b6b,2016-07-16 16:45:00.000000 UTC,16.75,16,7,3000,21.0,68.6
455b6b,2016-04-06 03:15:00.000000 UTC,3.25,6,4,360,0.9,6.0
455b6b,2016-12-14 04:00:00.000000 UTC,4.0,14,12,1080,1.8,14.5
455b6b,2016-07-28 17:15:00.000000 UTC,17.25,28,7,1920,13.4,43.7
455b6b,2016-06-22 03:30:00.000000 UTC,3.5,22,6,360,0.7,6.0
455b6b,2016-02-27 14:30:00.000000 UTC,14.5,27,2,180,0.5,5.5
455b6b,2016-08-08 08:45:00.000000 UTC,8.75,8,8,2040,16.1,53.9
455b6b,2016-12-07 15:15:00.000000 UTC,15.25,7,12,540,2.7,12.75
455b6b,2016-06-23 08:45:00.000000 UTC,8.75,23,6,360,0.8,8.5
455b6b,2016-04-27 12:45:00.000000 UTC,12.75,27,4,180,0.8,6.25
455b6b,2016-04-13 15:30:00.000000 UTC,15.5,13,4,420,4.8,16.0
455b6b,2016-08-07 12:30:00.000000 UTC,12.5,7,8,540,0.9,10.25
455b6b,2016-06-23 11:00:00.000000 UTC,11.0,23,6,780,2.3,10.0
455b6b,2016-05-20 14:15:00.000000 UTC,14.25,20,5,720,2.8,14.5
455b6b,2016-11-01 03:15:00.000000 UTC,3.25,1,11,600,1.3,10.25
455b6b,2016-05-28 11:30:00.000000 UTC,11.5,28,5,840,1.1,13.5
455b6b,2016-04-24 11:15:00.000000 UTC,11.25,24,4,1740,11.9,33.75
455b6b,2016-04-24 09:30:00.000000 UTC,9.5,24,4,2400,17.9,58.8
455b6b,2016-04-28 03:00:00.000000 UTC,3.0,28,4,240,0.5,5.0
