trip_seconds,trip_miles,_#NO_CLASS#_
0.012531,0.000000,-1
0.017544,0.005000,-1
0.022556,0.007000,-1
0.047619,0.012000,-1
0.017544,0.004000,-1
0.092732,0.086000,-1
0.097744,0.044000,-1
0.037594,0.008000,-1
0.057644,0.013000,-1
0.017544,0.005000,-1
0.027569,0.010000,-1
0.032581,0.014000,-1
0.022556,0.006000,-1
0.037594,0.013000,-1
0.017544,0.011000,-1
0.047619,0.025000,-1
0.037594,0.012000,-1
0.017544,0.008000,-1
0.017544,0.005000,-1
0.037594,0.017000,-1
0.117794,0.098000,-1
0.077694,0.039000,-1
0.032581,0.020000,-1
0.017544,0.006000,-1
0.052632,0.017000,-1
0.503759,0.330000,-1
0.057644,0.018000,-1
0.042607,0.012000,-1
0.042607,0.007000,-1
0.132832,0.174000,-1
0.017544,0.006000,-1
0.027569,0.010000,-1
0.002506,0.001000,-1
0.067669,0.065000,-1
0.017544,0.006000,-1
0.032581,0.010000,-1
0.022556,0.011000,-1
0.027569,0.009000,-1
0.017544,0.011000,-1
0.042607,0.018000,-1
0.047619,0.019000,-1
0.027569,0.012000,-1
0.022556,0.005000,-1
0.082707,0.022000,-1
0.142857,0.072000,-1
0.067669,0.066000,-1
0.047619,0.025000,-1
0.162907,0.065000,-1
0.052632,0.015000,-1
0.047619,0.010000,-1
0.062657,0.049000,-1
0.182957,0.277000,-1
0.162907,0.218000,-1
0.122807,0.051000,-1
0.072682,0.033000,-1
0.032581,0.006000,-1
0.052632,0.018000,-1
0.042607,0.027000,-1
0.037594,0.018000,-1
0.042607,0.009000,-1
0.087719,0.055000,-1
0.027569,0.009000,-1
0.007519,0.006000,-1
0.022556,0.010000,-1
0.057644,0.014000,-1
0.047619,0.027000,-1
0.067669,0.051000,-1
0.102757,0.053000,-1
0.022556,0.004000,-1
0.037594,0.019000,-1
0.062657,0.056000,-1
0.047619,0.013000,-1
0.072682,0.031000,-1
0.057644,0.010000,-1
0.027569,0.008000,-1
0.037594,0.013000,-1
0.027569,0.007000,-1
0.047619,0.015000,-1
0.062657,0.030000,-1
0.022556,0.005000,-1
0.057644,0.013000,-1
0.082707,0.067000,-1
0.022556,0.008000,-1
0.017544,0.003000,-1
0.007519,0.004000,-1
0.057644,0.026000,-1
0.037594,0.013000,-1
0.012531,0.005000,-1
0.022556,0.015000,-1
