trip_seconds,trip_miles,cellId,label-gC,label-GT
0.032581,0.009,5,-1,-1
0.062657,0.021,10,-1,-1
0.012531,0.004,0,-1,-1
0.042607,0.011,1,-1,-1
0.042607,0.024,2,-1,-1
0.057644,0.072,18,-1,-1
0.047619,0.019,1,-1,-1
0.037594,0.007,5,-1,-1
0.042607,0.007,1,-1,-1
0.022556,0.013,5,-1,-1
0.032581,0.017,5,-1,-1
0.18797,0.051,19,-1,-1
0.027569,0.013,5,-1,-1
0.017544,0.008,0,-1,-1
0.062657,0.027,10,-1,-1
0.037594,0.011,5,-1,-1
0.027569,0.016,5,-1,-1
0.203008,0.153,20,-1,-1
0.218045,0.111,21,-1,-1
0.047619,0.017,1,-1,-1
0.037594,0.02,22,-1,-1
0.027569,0.012,5,-1,-1
0.017544,0.007,0,-1,-1
0.062657,0.136,23,-1,-1
0.057644,0.035,2,-1,-1
0.047619,0.018,1,-1,-1
0.077694,0.047,8,-1,-1
0.288221,0.208,24,-1,-1
0.052632,0.016,1,-1,-1
0.067669,0.062,25,-1,-1
0.032581,0.011,5,-1,-1
0.017544,0.008,0,-1,-1
0.052632,0.028,2,-1,-1
0.002506,0,0,-1,-1
0.037594,0.007,5,-1,-1
0.017544,0.01,0,-1,-1
0.022556,0.007,5,-1,-1
0.072682,0.031,10,-1,-1
0.182957,0.14,26,-1,-1
0.007519,0.007,0,-1,-1
0.047619,0.019,1,-1,-1
0.142857,0.169,27,-1,-1
0.037594,0.02,22,-1,-1
0.052632,0.026,2,-1,-1
0.072682,0.037,10,-1,-1
0.022556,0.008,5,-1,-1
0.027569,0.011,5,-1,-1
0.032581,0.017,5,-1,-1
0.047619,0.024,2,-1,-1
0.022556,0.01,5,-1,-1
0.077694,0.062,25,-1,-1
0.072682,0.091,9,-1,-1
0.032581,0.014,5,-1,-1
0.067669,0.028,10,-1,-1
0.132832,0.14,28,-1,-1
0.057644,0.02,2,-1,-1
0.072682,0.051,8,-1,-1
0.052632,0.02,2,-1,-1
0.017544,0.006,0,-1,-1
0.067669,0.013,3,-1,-1
0.007519,0.003,0,-1,-1
0.017544,0.008,0,-1,-1
0.047619,0.015,1,-1,-1
0.092732,0.053,7,-1,-1
