CM-0,CM-1,cell-id,connected-cells,gCluster-label
0.249123,0.2498,88,0,0,106,163,165,183,253,280
0.310777,0.134,89,0,0,93,98,136,140,144,179,201,307
0.347118,0.26975,90,0,0,148,156,288,313
0.227443,0.209125,91,0,0,58,71,95,106,114,119,163,289
0.229998,0.0910769,92,0,0,53,69,111,122,135,151,181,316
0.314118,0.108833,93,0,0,89,136,140,201,303,307,315,332
0.0954579,0.170105,94,0,0,17,104,113,126,211,215
0.230235,0.187023,95,0,0,19,58,64,66,71,91,114,119
0.271303,0.185333,96,0,0,11,19,47,56,71,77,117,119
0.264411,0.094,97,0,0,69,107,122,136,181,247,254,315
0.308271,0.1488,98,0,0,44,77,80,89,140,144,179,201
0.250627,0.148458,99,0,0,19,47,64,103,109,116,133,159
0.0929131,0.12812,100,0,0,22,45,55,87,113,126,128,211
0.428571,0.308,101,0,0,333,345
0.19008,0.13107,102,0,0,26,28,38,53,59,72,78,84
0.247703,0.131,103,0,0,99,107,109,116,122,133,135,159
0.112373,0.185061,104,0,0,7,17,70,94,105,389
0.131249,0.209,105,0,0,41,67,70,85,104,146,389,409
0.249373,0.227,106,0,0,11,88,91,119,163,183
0.27012,0.109778,107,0,0,97,103,122,136,140,159,181,315
0.18985,0.208813,108,0,0,30,58,74,114,139,150,164,289
0.230515,0.148708,109,0,0,19,26,28,64,66,99,103,133
0.367795,0.172375,110,0,0,15,52,123,132,175,249,275,357
0.209023,0.0904,111,0,0,24,53,72,82,92,135,151,316
0.229323,0.032,112,0,0,145,158,202,203,206,216,300,304
0.0937688,0.149,113,0,0,17,45,55,94,100,126,211,215
0.208931,0.186788,114,0,0,30,43,58,64,66,91,95,108
0.187469,0.2896,115,0,0,36,49,83,292,297,306,317,371
0.271439,0.149478,116,0,0,19,47,77,99,103,140,144,159
0.288499,0.185778,117,0,0,11,44,47,56,77,96,153,157
0.428571,0.181,118,0,0,20,142,160,190
0.247209,0.206545,119,0,0,11,71,91,95,96,106,163
0.433584,0.232,120,0,0,142,190,198,269,341
0.149752,0.00731448,121,0,0,31,39,50,124,207
0.252747,0.111846,122,0,0,92,97,103,107,133,135,159,181
0.388471,0.174636,123,0,0,20,110,132,249,275,279,357
0.129698,0.00660839,124,0,0,10,31,50,61,121
0.331663,0.210333,125,0,0,15,86,153,155,157,273,381
0.111355,0.148623,126,0,0,7,17,45,62,81,94,100,113
0.187343,0.03025,127,0,0,39,48,141,158,197,203,207,304
0.0739673,0.109051,128,0,0,13,25,55,87,100,134,172,191
0.0275685,0.1095,129,0,0,134,172,191,217,223,414,420
1.07519,0,130,-1,-1
0.51629,0.007,131,0,0,213
0.367168,0.153,132,0,0,52,110,123,175,270,275,312
0.22925,0.1315,133,0,0,26,28,53,99,103,109,122,135
0.0545112,0.0850625,134,0,0,21,25,32,128,129,172,178,217
0.230724,0.109294,135,0,0,28,53,92,103,111,122,133,181
0.289132,0.110636,136,0,0,89,93,97,107,140,159,303,315
0.150376,0.250833,137,0,0,41,49,67,164,248,354,383
0.249791,0.296667,138,0,0,165,177,189,253,263,280,326,340
0.169113,0.206143,139,0,0,30,41,74,85,108,146,150,164
0.289891,0.129583,140,0,0,89,93,98,107,116,136,144,159
0.170211,0.0528286,141,0,0,39,40,48,50,51,63,82,127
0.408521,0.209667,142,0,0,118,120,249,256
0.157895,0.315,143,0,0,184,297,371,372,401
0.289414,0.14781,144,0,0,44,47,77,89,98,116,140,159
0.23183,0.0505,145,0,0,69,112,151,158,216,300,304,316
0.152882,0.207733,146,0,0,41,67,70,74,85,105,139,164
0.288221,0.235,147,0,0,11,56,86,157,324,351
0.325815,0.29,148,0,0,90,250,260,288,327,335
4.14787,0,149,-1,-1
0.191312,0.230167,150,0,0,58,108,139,161,164,199,248,289
0.210922,0.0701054,151,0,0,24,48,82,92,111,145,158,316
0.486216,0.172,152,0,0,196,287,308,374,379,380
0.311461,0.187,153,0,0,44,56,77,80,117,125,155,157
3.32581,0.05,154,-1,-1
0.333333,0.190273,155,0,0,15,44,52,80,125,153,157,381
0.373434,0.246,156,0,0,90,194,273,277,313
0.310777,0.209,157,0,0,56,86,117,125,147,153,155
0.209691,0.0505556,158,0,0,48,82,112,127,145,151,304,316
0.269993,0.128364,159,0,0,99,103,107,116,122,136,140,144
